imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0016629,The Bat,The Bat,1926,3/21/1926,"Mystery, Thriller",86,USA,English,Roland West,"Avery Hopwood, Julien Josephson",Roland West Productions,"George Beranger, Charles Herzinger, Emily Fitzroy, Louise Fazenda, Arthur Housman, Robert McKim, Jack Pickford, Jewel Carmen, Sôjin Kamiyama, Tullio Carminati, Eddie Gribbon, Lee Shumway",A masked criminal who dresses like a giant bat terrorizes the guests at an old house rented by a mystery writer.,6.6,646,,,,,29,14
tt0016630,Battling Butler,Battling Butler,1926,9/19/1926,Comedy,77,USA,English,Buster Keaton,"Paul Gerard Smith, Al Boasberg",Buster Keaton Productions,"Buster Keaton, Snitz Edwards, Sally O'Neil, Walter James, Budd Fine, Francis McDonald, Mary O'Brien, Tom Wilson, Eddie Borden",A love-struck weakling must pretend to be boxer in order to gain respect from the family of the girl he loves.,7.1,2486,,"$702,114 ",,,23,22
tt0016634,Beau Geste,Beau Geste,1926,8/25/1926,"Action, Adventure, Drama",101,USA,English,Herbert Brenon,"Herbert Brenon, John Russell",Paramount Pictures,"Ronald Colman, Neil Hamilton, Ralph Forbes, Alice Joyce, Mary Brian, Noah Beery, Norman Trevor, William Powell, George Regas, Bernard Siegel, Victor McLaglen, Donald Stuart, Paul McAllister, Redmond Finlay, Bhogwan Singh","Michael ""Beau"" Geste leaves England in disgrace and joins the infamous French Foreign Legion. He is reunited with his two brothers in North Africa, where they face greater danger from their...",7,315,,"$1,708,926 ",,,10,3
tt0016640,The Bells,The Bells,1926,7/30/1926,"Crime, Drama, Horror",68,USA,English,James Young,"Alexandre Chatrian, Emile Erckmann",Chadwick Pictures Corporation,"Lionel Barrymore, Caroline Frances Cooke, Gustav von Seyffertitz, Lorimer Johnston, Eddie Phillips, Lola Todd, Laura La Varnie, Boris Karloff, E. Alyn Warren","An innkeeper murders a wealthy guest to pay off his debt, but his conscience will not allow him to get away with the crime so easily.",6.5,324,,,,,14,10
tt0016641,Ben-Hur: A Tale of the Christ,Ben-Hur: A Tale of the Christ,1925,10/8/1927,"Adventure, Drama, Romance",143,USA,English,"Fred Niblo, Charles Brabin","Lew Wallace, June Mathis",Metro-Goldwyn-Mayer (MGM),"Ramon Novarro, Francis X. Bushman, May McAvoy, Betty Bronson, Claire McDowell, Kathleen Key, Carmel Myers, Nigel De Brulier, Mitchell Lewis, Leo White, Frank Currier, Charles Belcher, Dale Fuller, Winter Hall",A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.,7.8,6883,"$3,950,000 ",,,,56,26
tt0016643,The Better 'Ole,The Better 'Ole,1926,10/23/1926,"Comedy, War, Drama",95,USA,"English, German",Charles Reisner,"Bruce Bairnsfather, Arthur Eliot",Warner Bros.,"Syd Chaplin, Harold Goodwin, Jack Ackroyd, Edgar Kennedy, Charles K. Gerrard",The adventures of Old Bill and his friends Bert and Alf in the trenches of the first World War.,6.4,214,"$449,000 ",,,,9,1
tt0016646,Beverly of Graustark,Beverly of Graustark,1926,4/19/1926,"Comedy, Romance",70,USA,English,Sidney Franklin,"Joseph Farnham, Agnes Christine Johnston",Cosmopolitan Productions,"Marion Davies, Antonio Moreno, Creighton Hale, Roy D'Arcy, Albert Gran, Paulette Duval, Max Barwyn, Charles Clary","Beverly of Graustark (1926) is a silent film directed by Sidney Franklin, starring Marion Davies, Antonio Moreno and Creighton Hale. The film's screenplay was written by Agnes Christine ...",5.9,446,,"$315,862 ",,,3,
tt0016654,The Black Pirate,The Black Pirate,1926,3/8/1926,"Adventure, Action",88,USA,,Albert Parker,"Douglas Fairbanks, Jack Cunningham",Elton Corporation,"Billie Dove, Tempe Pigott, Donald Crisp, Sam De Grasse, Anders Randolf, Charles Stevens, John Wallace, Fred Becker, Charles Belcher, E.J. Ratcliffe, Douglas Fairbanks","Seeking revenge, an athletic young man joins the pirate band responsible for his father's death.",7.1,1583,"$1,300,000 ",,,,32,25
tt0016655,The Blackbird,The Blackbird,1926,2/13/1926,"Crime, Drama, Romance",86,USA,English,Tod Browning,"Tod Browning, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Owen Moore, Renée Adorée, Doris Lloyd, Andy MacLennan, William Weston, Sidney Bracey, Ernie Adams","Two thieves, the Blackbird and West End Bertie, fall in love with the same girl, a French nightclub performer named Fifi. Each man tries to outdo the other to win her heart.",6.8,598,"$166,000 ",,,,18,7
tt0016664,The Blue Eagle,The Blue Eagle,1926,9/12/1926,"Action, Drama",58,USA,English,John Ford,"Gerald Beaumont, Gordon Rigby",Fox Film Corporation,"George O'Brien, Janet Gaynor, William Russell, Margaret Livingston, Robert Edeson, Philip Ford, David Butler, Lew Short, Ralph Sipperly, Jerry Madden","George and Big Jim are comrades in the Navy but rivals outside it, both fighting for the love of Rose, the local policeman's daughter. When the war is over Father Regan tries to unite them ...",5.5,133,,,,,5,2
tt0016669,La Bohème,La Bohème,1926,3/13/1926,"Drama, Romance",95,USA,,King Vidor,"Fred De Gresac, Henri Murger",Metro-Goldwyn-Mayer (MGM),"Lillian Gish, John Gilbert, Renée Adorée, George Hassell, Roy D'Arcy, Edward Everett Horton, Karl Dane, Mathilde Comont, Gino Corrado, Eugene Pouyet, Frank Currier, David Mir, Catherine Vidor, Valentina Zimina","A group of starving artists try to survive in 1830s Paris, including a seamstress and the would-be playwright she loves.",7.3,1402,"$693,000 ",,,,22,5
tt0016672,The Boob,The Boob,1926,5/17/1926,"Comedy, Romance",64,USA,English,William A. Wellman,"George Scarborough, Annette Westbay",Metro-Goldwyn-Mayer (MGM),"Gertrude Olmstead, George K. Arthur, Joan Crawford, Charles Murray, Tony D'Algy, Hank Mann","Idealistic farm boy Peter loves Amy whose fancy is urbane Harry. He discovers Harry is a rum runner and turns him over to prohibition agents, including Jane. May is at last impressed with ...",5.1,421,,,,,13,3
tt0016690,Brown of Harvard,Brown of Harvard,1926,5/2/1926,"Drama, Romance",85,USA,English,Jack Conway,"Joseph Farnham, Donald Ogden Stewart",Metro-Goldwyn-Mayer (MGM),"William Haines, Jack Pickford, Mary Brian, Francis X. Bushman Jr., Mary Alden, David Torrence, Edward Connelly, Guinn 'Big Boy' Williams, Donald Reed","Tom Brown shows up at Harvard, confident and a bit arrogant. He becomes a rival of Bob McAndrew, not only in football and rowing crew, but also for the affections of Mary Abbott, a ...",6.2,1378,,,,,11,3
tt0016691,Brudeferden i Hardanger,Brudeferden i Hardanger,1926,12/26/1926,"Drama, Romance",104,Norway,,Rasmus Breistein,"Rasmus Breistein, Kristofer Janson",,"Aase Bye, Gunhild Schytte-Jacobsen, Henry Gleditsch, Alfred Maurstad, Annik Saxegaard, Oscar Larsen, Martin Fiksen, Dagmar Myhrvold, Vilhelm Lund, Henny Skjønberg, Gustav Berg-Jæger, Edel Johansen, Emma Juel, Ole Leikvang, Rasmus Rasmussen","Based on the novel ""Marit Skjølte"" by Kristofer Janson, this Norwegian silent movie tells the story of young Marit and her love, Anders, who travels to America to seek his fortune. Without ...",6.7,116,,,,,1,2
tt0016762,Dancing Mothers,Dancing Mothers,1926,3/1/1926,Drama,66,USA,English,Herbert Brenon,"Edmund Goulding, Forrest Halsey",Paramount Pictures,"Conway Tearle, Alice Joyce, Clara Bow, Norman Trevor, Eleanor Lawson, Dorothy Cumming, Donald Keith, Leila Hyams, Spencer Charters","Young girl becomes a ""flapper"", defying her parents and the community.",6.6,132,,,,,13,3
tt0016804,Don Juan,Don Juan,1926,2/19/1927,"Adventure, Romance",110,USA,English,Alan Crosland,Bess Meredyth,Warner Bros.,"Jane Winton, John Roche, Warner Oland, Estelle Taylor, Montagu Love, Josef Swickard, Willard Louis, Nigel De Brulier, Hedda Hopper, Myrna Loy, Mary Astor, John Barrymore","In 16th Century Italy, devil-may-care playboy Don Juan runs afoul of the despotic Borgias.",7,690,"$546,000 ",,,,25,14
tt0016822,Ella Cinders,Ella Cinders,1926,6/6/1926,"Comedy, Romance",75,USA,English,Alfred E. Green,"Mervyn LeRoy, Frank Griffin",John McCormick Productions,"Colleen Moore, Lloyd Hughes, Vera Lewis, Doris Baker, Emily Gerdes, Mike Donlin, Jed Prouty, Jack Duffy, Harry Allen, Alfred E. Green, D'Arcy Corrigan, Madalynne Field","Poor Ella Cinders is much abused by her evil step-mother and step-sisters. When she wins a local beauty contest she jumps at the chance to get out of her dead-end life and go to Hollywood, ...",6.7,860,,,,,14,6
tt0016827,Eve's Leaves,Eve's Leaves,1926,6/13/1926,"Comedy, Romance",75,USA,English,Paul Sloane,"Elmer Harris, Jack Jevne",DeMille Pictures Corporation,"Leatrice Joy, William Boyd, Robert Edeson, Walter Long, Richard Carle, Arthur Hoyt, Sôjin Kamiyama, K. Nambu, Eddie Harris",,4.5,117,,,,,2,1
tt0016832,Exit Smiling,Exit Smiling,1926,11/14/1926,"Comedy, Romance",77,USA,English,Sam Taylor,"Marc Connelly, Sam Taylor",Metro-Goldwyn-Mayer (MGM),"Beatrice Lillie, Jack Pickford, Doris Lloyd, DeWitt Jennings, Harry Myers, Tenen Holtz, Louise Lorraine, Franklin Pangborn","A maid who works for a traveling theatrical troupe wants desperately to be an actress, and manages to get some small roles in the company's productions, but is determined to do anything she...",6.9,387,"$260,000 ",,,,15,3
tt0016847,Faust: Eine deutsche Volkssage,Faust: Eine deutsche Volkssage,1926,9/20/1926,"Drama, Fantasy, Horror",107,Germany,German,F.W. Murnau,"Gerhart Hauptmann, Hans Kyser",Universum Film (UFA),"Gösta Ekman, Emil Jannings, Camilla Horn, Frida Richard, William Dieterle, Yvette Guilbert, Eric Barclay, Hanna Ralph, Werner Fuetterer",The demon Mephisto wagers with God that he can corrupt a mortal man's soul.,8.1,13010,,,,,59,54
tt0016854,Fig Leaves,Fig Leaves,1926,8/22/1926,Comedy,70,USA,English,Howard Hawks,"Howard Hawks, Hope Loring",Fox Film Corporation,"George O'Brien, Olive Borden, Phyllis Haver, George Beranger, William Austin, Heinie Conklin, Eulalie Jensen","In the modern day (1920s) story, Adam, a plumber, is happily married to Eve, a wardrobe-obsessed housewife, until she accidentally meets a supercilious fashion designer. At the prompting of...",6.4,194,,,,,8,3
tt0016871,Fine Manners,Fine Manners,1926,8/29/1926,Comedy,70,USA,,"Richard Rosson, Lewis Milestone","James Ashmore Creelman, J. Clarkson Miller",Paramount Pictures,"Gloria Swanson, Eugene O'Brien, Helen Dunbar, Roland Drew, John Miltern",Fine Manners is a 1926 American black-and-white silent comedy film directed initially by Lewis Milestone and completed by Richard Rosson for Famous Players-Lasky/Paramount Pictures. After ...,5.8,731,,"$262,300 ",,,5,3
tt0016884,Flesh and the Devil,Flesh and the Devil,1926,12/25/1926,"Drama, Romance",112,USA,,Clarence Brown,"Benjamin Glazer, Hermann Sudermann",Metro-Goldwyn-Mayer (MGM),"John Gilbert, Greta Garbo, Lars Hanson, Barbara Kent, William Orlamond, George Fawcett, Eugenie Besserer, Marc McDermott, Marcelle Corday",Childhood friends are torn apart when one of them marries the woman the other once fiercely loved.,7.7,3753,"$373,000 ",,,,38,28
tt0016895,For Heaven's Sake,For Heaven's Sake,1926,4/5/1926,"Action, Comedy, Romance",58,USA,English,Sam Taylor,"Ted Wilde, John Grey",The Harold Lloyd Corporation,"Harold Lloyd, Jobyna Ralston, Noah Young, Jim Mason, Paul Weigel",An irresponsible young millionaire changes his tune when he falls for the daughter of a downtown minister.,7.5,1328,,"$577,310 ",,,16,12
tt0016914,Geheimnisse einer Seele,Geheimnisse einer Seele,1926,4/11/1927,Drama,97,Germany,German,Georg Wilhelm Pabst,"Karl Abraham, Hans Neumann",Neumann-Filmproduktion,"Werner Krauss, Ruth Weyher, Ilka Grüning, Jack Trevor, Polycarpe Pavloff, Hertha von Walther, Renate Brausewetter, Colin Ross",A scientist is tormented by an irrational fear of knives and the irresistible compulsion to murder his wife.,6.9,595,,,,,11,17
tt0016939,The Great K & A Train Robbery,The Great K & A Train Robbery,1926,10/17/1926,Western,53,USA,English,Lewis Seiler,"Paul Leicester Ford, John Stone",Lew Seiler Productions,"Tom Mix, Tony the Horse, Dorothy Dwan, Will Walling, Harry Gripp, Carl Miller, Edward Peil Sr., Curtis 'Snowball' McHenry","Cullen has hired Tom to try and stop the robberies on his railroad. Knowing Cullen's secretary Holt is tipping off the gang, Tom works undercover by posing as a highwayman. To help him ...",6.4,246,,,,,9,2
tt0016947,Hands Up!,Hands Up!,1926,1/11/1926,"Action, Comedy, War",60,USA,English,Clarence G. Badger,"Reggie Morris, Monte Brice",Paramount Pictures,"Raymond Griffith, Marian Nixon, Virginia Lee Corbin, Mack Swain, Montagu Love, George A. Billings, Charles K. French, Noble Johnson","A southern spy during the Civil War, he must try to capture a shipment of gold. His task is complicated by the two sisters, the Indians and a firing squad.",6.5,199,,,,,9,3
tt0016953,Der heilige Berg,Der heilige Berg,1926,11/1/1926,Drama,100,Germany,German,Arnold Fanck,Arnold Fanck,Berg- und Sportfilm,"Leni Riefenstahl, Luis Trenker, Ernst Petersen, Frida Richard, Friedrich Schneider, Hannes Schneider, Leontine Sagan","The dancer, Diotima, meets an engineer and skier, Karl, in his cottage in the mountains where they fall in love and have an affair. When Karl's young friend, Vigo, meets her she gives him ...",6.7,632,,,,,15,17
tt0016971,His First Flame,His First Flame,1927,5/3/1927,Comedy,48,USA,English,Harry Edwards,"Arthur Ripley, Frank Capra",Mack Sennett Comedies,"Harry Langdon, Natalie Kingston, Ruth Hiatt, Vernon Dent, Bud Jamison, Dot Farley, William McCall","Fire chief Amos McCarthy, a confirmed misogynist, counsels his nephew Harry Howells to avoid matrimony at all costs. Still, the lovestruck Harry is determined to marry his sweetheart Ethel....",6.1,118,,,,,5,3
tt0017004,It's the Old Army Game,It's the Old Army Game,1926,7/11/1926,"Adventure, Comedy, Romance",70,USA,English,A. Edward Sutherland,"J.P. McEvoy, W.C. Fields",Paramount Pictures,"W.C. Fields, Louise Brooks, Blanche Ring, William Gaxton, Mary Foy, Mickey Bennett, Josephine Dunn, Jack Luden, George Currie",Druggist Elmer Prettywillie is sleeping. A woman rings the night bell only to buy a two-cent stamp. Then garbage collectors waken him. Next it's firemen on a false alarm. And then a real fire.,6.6,226,,,,,8,4
tt0017028,Kid Boots,Kid Boots,1926,10/4/1926,"Comedy, Romance",77,USA,English,Frank Tuttle,"William Anthony McGuire, Otto A. Harbach",Famous Players-Lasky Corporation,"Eddie Cantor, Clara Bow, Billie Dove, Lawrence Gray, Natalie Kingston, Malcolm Waite, William Worthington, Harry von Meter, Fred Esmelton","A salesman is helped out of a jam with an angry customer by a wealthy playboy. In return, he agrees to help the playboy get a divorce from his wife, only to find himself falling for the ...",6.9,118,,"$314,332 ",,,8,2
tt0017029,Kiki,Kiki,1926,4/4/1926,Comedy,108,USA,English,Clarence Brown,"Hanns Kräly, André Picard",Norma Talmadge Film Corporation,"Norma Talmadge, Ronald Colman, Gertrude Astor, Marc McDermott, George K. Arthur, William Orlamond, Erwin Connelly, Frankie Darro, Mack Swain","Kiki, a poor young woman who sells newspapers on the street corners of Paris, is able to land a job singing and dancing at a nearby theater. While she is there, she invites herself into the...",6.6,392,,"$414,115 ",,,12,2
tt0017048,Kurutta ippêji,Kurutta ippêji,1926,9/24/1926,"Drama, Horror",70,Japan,Japanese,Teinosuke Kinugasa,"Yasunari Kawabata, Yasunari Kawabata",Kinugasa Productions,"Masuo Inoue, Ayako Iijima, Yoshie Nakagawa, Hiroshi Nemoto, Misao Seki, Minoru Takase, Eiko Minami, Kyosuke Takamatsu, Tetsu Tsuboi, Shintarô Takiguchi",A man takes a job at an asylum with hopes of freeing his imprisoned wife.,7.4,2467,,,,,26,23
tt0017075,The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,1927,2/14/1927,"Crime, Drama, Mystery",68,UK,English,Alfred Hitchcock,"Marie Belloc Lowndes, Eliot Stannard",Gainsborough Pictures,"Marie Ault, Arthur Chesney, June Tripp, Malcolm Keen, Ivor Novello",A landlady suspects her new lodger is the madman killing women in London.,7.3,9272,GBP 12000,,"$83,260 ",,92,82
tt0017082,Love 'Em and Leave 'Em,Love 'Em and Leave 'Em,1926,3/19/1926,"Comedy, Drama, Romance",76,USA,,Frank Tuttle,"George Abbott, John V.A. Weaver",Famous Players-Lasky Corporation,"Evelyn Brent, Lawrence Gray, Louise Brooks, Osgood Perkins, Jack Egan, Marcia Harris, Edward Garvie, Vera Sisson, Joseph McClunn, Arthur Donaldson, Elise Cavanna, Dorothy Mathews, Blanche Le Clair","The tale of two sisters with the older one pledged to look after the younger one that transpires between a department store, NYC's Central Park and a boarding house. THe older one is the ...",6.4,194,,,,,5,1
tt0017096,Maciste all'inferno,Maciste all'inferno,1925,3/31/1926,"Action, Drama, Fantasy",95,Italy,Italian,Guido Brignone,"Riccardo Artuffo, Stefano Pittaluga",Fert Studios,"Bartolomeo Pagano, Umberto Guarracino, Mario Saio, Franz Sala, Elena Sangro, Lucia Zanussi, Polaire, Domenico Serra",The devil takes Maciste down to hell in an attempt to corrupt and ruin his morality.,6.8,383,,,,,11,19
tt0017103,The Magician,The Magician,1926,10/24/1926,"Drama, Fantasy, Horror",83,USA,English,Rex Ingram,"W. Somerset Maugham, Rex Ingram",Metro-Goldwyn Pictures Corporation,"Alice Terry, Paul Wegener, Firmin Gémier, Iván Petrovich, Gladys Hamer, Henry Wilson, Hubert I. Stowitts","A magician/alchemist, seeking to create life, finds that he needs the ""blood of a virgin"" to continue his experiments. He sends out his dwarf assistant to pick out the right girl.",6.8,505,,,,,18,10
tt0017119,Mantrap,Mantrap,1926,7/24/1926,Comedy,86,USA,English,Victor Fleming,"Sinclair Lewis, Adelaide Heilbron",Paramount Pictures,"Ernest Torrence, Clara Bow, Percy Marmont, Eugene Pallette, Tom Kennedy, Josephine Crowell, William Orlamond, Charles Stevens, Miss DuPont, Charlotte Bird","A sexy young manicurist living with her older backwoodsman husband in a small Canadian town finds herself attracted to a young, rich and famous divorce lawyer who comes to town on vacation.",6.8,295,,,,,13,6
